Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Mujeres;12 Galicia;Española;2019;11.84
Mujeres;12 Galicia;Española;2018;13.17
Mujeres;12 Galicia;Española;2017;15.66
Mujeres;12 Galicia;Española;2016;16.94
Mujeres;12 Galicia;Española;2015;19.47
Mujeres;12 Galicia;Española;2014;20.85
Mujeres;12 Galicia;Española;2013;20.8
Mujeres;12 Galicia;Española;2012;19.31
Mujeres;12 Galicia;Española;2011;17.06
Mujeres;12 Galicia;Española;2010;15.66
Mujeres;12 Galicia;Española;2009;12.95
Mujeres;12 Galicia;Española;2008;10.09
Mujeres;12 Galicia;Española;2007;9.44
Mujeres;12 Galicia;Española;2006;10.8
Mujeres;12 Galicia;Extranjera: Total;2021;34.1
Mujeres;12 Galicia;Extranjera: Total;2020;28.7
Mujeres;12 Galicia;Extranjera: Total;2019;30.17
Mujeres;12 Galicia;Extranjera: Total;2018;35.74
Mujeres;12 Galicia;Extranjera: Total;2017;31.4
Mujeres;12 Galicia;Extranjera: Total;2016;35.53
Mujeres;12 Galicia;Extranjera: Total;2015;31.91
Mujeres;12 Galicia;Extranjera: Total;2014;38.72
Mujeres;12 Galicia;Extranjera: Total;2013;38.29
Mujeres;12 Galicia;Extranjera: Total;2012;35.88
Mujeres;12 Galicia;Extranjera: Total;2011;36.36
Mujeres;12 Galicia;Extranjera: Total;2010;25.51
Mujeres;12 Galicia;Extranjera: Total;2009;20.83
Mujeres;12 Galicia;Extranjera: Total;2008;12.62
Mujeres;12 Galicia;Extranjera: Total;2007;18.62
Mujeres;12 Galicia;Extranjera: Total;2006;22.03
Mujeres;12 Galicia;Extranjera: Unión Europea;2021;36.57
Mujeres;12 Galicia;Extranjera: Unión Europea;2020;26.15
Mujeres;12 Galicia;Extranjera: Unión Europea;2019;30.72
Mujeres;12 Galicia;Extranjera: Unión Europea;2018;34.44
Mujeres;12 Galicia;Extranjera: Unión Europea;2017;34.21
Mujeres;12 Galicia;Extranjera: Unión Europea;2016;29.85
Mujeres;12 Galicia;Extranjera: Unión Europea;2015;25.52
Mujeres;12 Galicia;Extranjera: Unión Europea;2014;32.9
Mujeres;12 Galicia;Extranjera: Unión Europea;2013;31.48
Mujeres;12 Galicia;Extranjera: Unión Europea;2012;37.5
Mujeres;12 Galicia;Extranjera: Unión Europea;2011;58.91
Mujeres;12 Galicia;Extranjera: Unión Europea;2010;31.49
Mujeres;12 Galicia;Extranjera: Unión Europea;2009;17.26
Mujeres;12 Galicia;Extranjera: Unión Europea;2008;10.62
Mujeres;12 Galicia;Extranjera: Unión Europea;2007;25.34
Mujeres;12 Galicia;Extranjera: Unión Europea;2006;20.36
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2021;33.47
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2020;29.53
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2019;29.95
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2018;36.33
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2017;29.94
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2016;39.4
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2015;35.04
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2014;42.1
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2013;41.24
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2012;35.37
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2011;31.47
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2010;23.86
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2009;21.8
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2008;13.01
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2007;16.28
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2006;22.42
Mujeres;13 Madrid. Comunidad de;Total;2021;12.47
Mujeres;13 Madrid. Comunidad de;Total;2020;13.45
Mujeres;13 Madrid. Comunidad de;Total;2019;11.47
Mujeres;13 Madrid. Comunidad de;Total;2018;12.85
Mujeres;13 Madrid. Comunidad de;Total;2017;13.93
Mujeres;13 Madrid. Comunidad de;Total;2016;16.47
Mujeres;13 Madrid. Comunidad de;Total;2015;17.33
Mujeres;13 Madrid. Comunidad de;Total;2014;19.59
Mujeres;13 Madrid. Comunidad de;Total;2013;20.34
Mujeres;13 Madrid. Comunidad de;Total;2012;17.91
Mujeres;13 Madrid. Comunidad de;Total;2011;16.27
Mujeres;13 Madrid. Comunidad de;Total;2010;16.14
Mujeres;13 Madrid. Comunidad de;Total;2009;13.79
Mujeres;13 Madrid. Comunidad de;Total;2008;9.51
Mujeres;13 Madrid. Comunidad de;Total;2007;7.84
Mujeres;13 Madrid. Comunidad de;Total;2006;8.32
Mujeres;13 Madrid. Comunidad de;Española;2021;11.33
Mujeres;13 Madrid. Comunidad de;Española;2020;11.93
Mujeres;13 Madrid. Comunidad de;Española;2019;10.77
Mujeres;13 Madrid. Comunidad de;Española;2018;11.82
Mujeres;13 Madrid. Comunidad de;Española;2017;13.12
Mujeres;13 Madrid. Comunidad de;Española;2016;15.41
Mujeres;13 Madrid. Comunidad de;Española;2015;16.19
Mujeres;13 Madrid. Comunidad de;Española;2014;18.64
Mujeres;13 Madrid. Comunidad de;Española;2013;18.92
Mujeres;13 Madrid. Comunidad de;Española;2012;16.2
Mujeres;13 Madrid. Comunidad de;Española;2011;15.04
Mujeres;13 Madrid. Comunidad de;Española;2010;15.21
Mujeres;13 Madrid. Comunidad de;Española;2009;13.44
Mujeres;13 Madrid. Comunidad de;Española;2008;9.13
Mujeres;13 Madrid. Comunidad de;Española;2007;6.98
Mujeres;13 Madrid. Comunidad de;Española;2006;7.69
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2021;18.1
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2020;21.18
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2019;15.04
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2018;18.28
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2017;18.38
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2016;22.5
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2015;23.77
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2014;24.9
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2013;27.11
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2012;25.41
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2011;21.1
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2010;19.61
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2009;15.17
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2008;11
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2007;11.02
Mujeres;13 Madrid. Comunidad de;Extranjera: Total;2006;10.75
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2021;17.05
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2020;22.06
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2019;12.45
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2018;14.42
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2017;12.26
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2016;17.37
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2015;18.71
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2014;21.66
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2013;18.77
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2012;22.18
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2011;22.71
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2010;22.18
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2009;11.99
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2008;13.39
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2007;11.7
Mujeres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2006;3.9
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2021;18.47
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2020;20.71
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2019;16.77
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2018;20.85
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2017;21.73
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2016;25.25
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2015;26.47
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2014;26.68
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2013;30.88
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2012;27.02
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2011;20.3
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2010;18.67
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2009;16.46
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2008;9.87
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2007;10.79
Mujeres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2006;11.43
Mujeres;14 Murcia. Región de;Total;2021;17.18
Mujeres;14 Murcia. Región de;Total;2020;19.47
Mujeres;14 Murcia. Región de;Total;2019;18.22
Mujeres;14 Murcia. Región de;Total;2018;20.98
Mujeres;14 Murcia. Región de;Total;2017;21.57
Mujeres;14 Murcia. Región de;Total;2016;23
Mujeres;14 Murcia. Región de;Total;2015;28.43
Mujeres;14 Murcia. Región de;Total;2014;29.11
Mujeres;14 Murcia. Región de;Total;2013;29.53
Mujeres;14 Murcia. Región de;Total;2012;27.38
Mujeres;14 Murcia. Región de;Total;2011;24.96
Mujeres;14 Murcia. Región de;Total;2010;22.44
Mujeres;14 Murcia. Región de;Total;2009;18.49
Mujeres;14 Murcia. Región de;Total;2008;13.14
Mujeres;14 Murcia. Región de;Total;2007;9.92
Mujeres;14 Murcia. Región de;Total;2006;10.82
Mujeres;14 Murcia. Región de;Española;2021;15.6
Mujeres;14 Murcia. Región de;Española;2020;17.84
Mujeres;14 Murcia. Región de;Española;2019;17.09
Mujeres;14 Murcia. Región de;Española;2018;19.41
Mujeres;14 Murcia. Región de;Española;2017;20.6
Mujeres;14 Murcia. Región de;Española;2016;21.33
Mujeres;14 Murcia. Región de;Española;2015;26.93
Mujeres;14 Murcia. Región de;Española;2014;27.98
Mujeres;14 Murcia. Región de;Española;2013;27.8
Mujeres;14 Murcia. Región de;Española;2012;26.02
Mujeres;14 Murcia. Región de;Española;2011;22.74
Mujeres;14 Murcia. Región de;Española;2010;21.12
Mujeres;14 Murcia. Región de;Española;2009;17.15
Mujeres;14 Murcia. Región de;Española;2008;11.81
Mujeres;14 Murcia. Región de;Española;2007;9.38
Mujeres;14 Murcia. Región de;Española;2006;10.38
Mujeres;14 Murcia. Región de;Extranjera: Total;2021;28.15
Mujeres;14 Murcia. Región de;Extranjera: Total;2020;29.81
Mujeres;14 Murcia. Región de;Extranjera: Total;2019;25.02
Mujeres;14 Murcia. Región de;Extranjera: Total;2018;30.95
Mujeres;14 Murcia. Región de;Extranjera: Total;2017;27.09
Mujeres;14 Murcia. Región de;Extranjera: Total;2016;33.1
Mujeres;14 Murcia. Región de;Extranjera: Total;2015;36.76
Mujeres;14 Murcia. Región de;Extranjera: Total;2014;34.58
Mujeres;14 Murcia. Región de;Extranjera: Total;2013;37.79
Mujeres;14 Murcia. Región de;Extranjera: Total;2012;33.83
Mujeres;14 Murcia. Región de;Extranjera: Total;2011;35.49
Mujeres;14 Murcia. Región de;Extranjera: Total;2010;28.64
Mujeres;14 Murcia. Región de;Extranjera: Total;2009;24
Mujeres;14 Murcia. Región de;Extranjera: Total;2008;18.1
Mujeres;14 Murcia. Región de;Extranjera: Total;2007;12.12
Mujeres;14 Murcia. Región de;Extranjera: Total;2006;13.06
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2021;21.83
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2020;30.97
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2019;30.58
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2018;29.78
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2017;23.37
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2016;10.42
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2015;37.78
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2014;40.99
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2013;35.11
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2012;32.4
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2011;26.52
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2010;24.07
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2009;30.07
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2008;19.78
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2007;9.17
Mujeres;14 Murcia. Región de;Extranjera: Unión Europea;2006;12.38
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2021;28.96
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2020;29.59
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2019;23.74
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2018;31.14
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2017;27.52
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2016;36.18
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2015;36.62
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2014;33.41
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2013;38.22
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2012;34.03
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2011;36.88
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2010;29.3
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2009;23.33
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2008;17.84
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2007;12.46
Mujeres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2006;13.09
Mujeres;15 Navarra. Comunidad Foral de;Total;2021;9.69
Mujeres;15 Navarra. Comunidad Foral de;Total;2020;10.14
Mujeres;15 Navarra. Comunidad Foral de;Total;2019;9.21
Mujeres;15 Navarra. Comunidad Foral de;Total;2018;11.09
Mujeres;15 Navarra. Comunidad Foral de;Total;2017;13.15
Mujeres;15 Navarra. Comunidad Foral de;Total;2016;14.26
Mujeres;15 Navarra. Comunidad Foral de;Total;2015;15.16
Mujeres;15 Navarra. Comunidad Foral de;Total;2014;15.99
Mujeres;15 Navarra. Comunidad Foral de;Total;2013;18.86
Mujeres;15 Navarra. Comunidad Foral de;Total;2012;15.53
Mujeres;15 Navarra. Comunidad Foral de;Total;2011;13.49
Mujeres;15 Navarra. Comunidad Foral de;Total;2010;12.4
Mujeres;15 Navarra. Comunidad Foral de;Total;2009;11.94
Mujeres;15 Navarra. Comunidad Foral de;Total;2008;8.42
Mujeres;15 Navarra. Comunidad Foral de;Total;2007;6.9
Mujeres;15 Navarra. Comunidad Foral de;Total;2006;7.02
Mujeres;15 Navarra. Comunidad Foral de;Española;2021;8.12
Mujeres;15 Navarra. Comunidad Foral de;Española;2020;7.74
Mujeres;15 Navarra. Comunidad Foral de;Española;2019;7.06
Mujeres;15 Navarra. Comunidad Foral de;Española;2018;8.83
Mujeres;15 Navarra. Comunidad Foral de;Española;2017;10.13
Mujeres;15 Navarra. Comunidad Foral de;Española;2016;11.8
Mujeres;15 Navarra. Comunidad Foral de;Española;2015;13.53
Mujeres;15 Navarra. Comunidad Foral de;Española;2014;13.86
Mujeres;15 Navarra. Comunidad Foral de;Española;2013;15.52
Mujeres;15 Navarra. Comunidad Foral de;Española;2012;12.92
Mujeres;15 Navarra. Comunidad Foral de;Española;2011;10.75
Mujeres;15 Navarra. Comunidad Foral de;Española;2010;10.49
Mujeres;15 Navarra. Comunidad Foral de;Española;2009;10.12
Mujeres;15 Navarra. Comunidad Foral de;Española;2008;6.97
Mujeres;15 Navarra. Comunidad Foral de;Española;2007;6.43
Mujeres;15 Navarra. Comunidad Foral de;Española;2006;6.28
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2021;22.09
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2020;31
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2019;23.9
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2018;26.44
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2017;39.45
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2016;37.75
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2015;31.3
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2014;33.7
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2013;43
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2012;32.15
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2011;28.42
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2010;21.82
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2009;21.2
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2008;17.31
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2007;9.97
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Total;2006;11.97
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2021;16.25
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2020;17.23
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2019;20.42
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2018;15.81
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2017;30.95
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2016;34.08
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2015;23.55
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2014;29.71
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2013;27.86
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2012;20.13
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2011;23.22
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2010;18.41
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2009;20.36
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2008;19.2
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2007;8.8
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2006;31.29
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2021;23.96
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2020;38.46
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2019;26.49
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2018;33.4
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2017;43.48
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2016;41.39
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2015;36.68
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2014;35.2
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2013;50.41
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2012;38.01
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2011;31.45
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2010;23.32
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2009;21.67
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2008;16.54
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2007;10.21
Mujeres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2006;10.55
Mujeres;16 País Vasco;Total;2021;10.01
Mujeres;16 País Vasco;Total;2020;10.45
Mujeres;16 País Vasco;Total;2019;9.43
Mujeres;16 País Vasco;Total;2018;9.84
Mujeres;16 País Vasco;Total;2017;12.19
Mujeres;16 País Vasco;Total;2016;13.15
Mujeres;16 País Vasco;Total;2015;14.67
